filename,lat,long
01955830.jpg,-0.0011993,-0.0001976
01955841.jpg,-0.0011993,-0.0001976
01955852.jpg,-0.0011993,-0.0001976
01955863.jpg,-0.0011993,-0.0001976
01955874.jpg,-0.0011970,-0.0002001
01955885.jpg,-0.0011791,-0.0002229
01955896.jpg,-0.0011594,-0.0002857
01955907.jpg,-0.0011225,-0.0003388
01955918.jpg,-0.0010640,-0.0003651
01955929.jpg,-0.0010023,-0.0003826
01955940.jpg,-0.0009404,-0.0003980
01955951.jpg,-0.0008765,-0.0004029
01955962.jpg,-0.0008129,-0.0004041
01955973.jpg,-0.0007485,-0.0004048
01955984.jpg,-0.0006853,-0.0004051
01955995.jpg,-0.0006218,-0.0004052
01956006.jpg,-0.0005570,-0.0004054
01956017.jpg,-0.0004972,-0.0004056
01956028.jpg,-0.0004967,-0.0004056
01956039.jpg,-0.0004967,-0.0004056
01956050.jpg,-0.0004871,-0.0004056
01956061.jpg,-0.0004822,-0.0004053
01956072.jpg,-0.0004822,-0.0004053
01956083.jpg,-0.0004744,-0.0004003
01956094.jpg,-0.0004336,-0.0003847
01956105.jpg,-0.0003662,-0.0003745
01956116.jpg,-0.0003047,-0.0003496
01956127.jpg,-0.0002709,-0.0003119
01956138.jpg,-0.0002483,-0.0002597
01956149.jpg,-0.0002511,-0.0002434
01956160.jpg,-0.0002523,-0.0001886
01956171.jpg,-0.0002527,-0.0001229
01956182.jpg,-0.0002530,-0.0000591
01956193.jpg,-0.0002532,0.0000062
01956204.jpg,-0.0002534,0.0000692
01956215.jpg,-0.0002534,0.0000937
01956226.jpg,-0.0002536,0.0001549
01956237.jpg,-0.0002538,0.0002179
01956248.jpg,-0.0002540,0.0002827
01956259.jpg,-0.0002541,0.0003464
01956270.jpg,-0.0002542,0.0003873
01956281.jpg,-0.0002542,0.0003881
01956292.jpg,-0.0002543,0.0004079
01956303.jpg,-0.0002543,0.0004266
01956314.jpg,-0.0002543,0.0004266
01956325.jpg,-0.0002543,0.0004266
01956336.jpg,-0.0002543,0.0004266
01956347.jpg,-0.0002543,0.0004266
01956358.jpg,-0.0002543,0.0004266
01956369.jpg,-0.0002543,0.0004266
01956380.jpg,-0.0002543,0.0004266
01956391.jpg,-0.0002543,0.0004266
01956402.jpg,-0.0002543,0.0004266
01956413.jpg,-0.0002543,0.0004266
01956424.jpg,-0.0002543,0.0004266
01956435.jpg,-0.0002543,0.0004266
01956446.jpg,-0.0002543,0.0004266
01956457.jpg,-0.0002543,0.0004266
01956468.jpg,-0.0002543,0.0004266
01956479.jpg,-0.0002543,0.0004266
01956490.jpg,-0.0002543,0.0004266
01956501.jpg,-0.0002543,0.0004266
01956512.jpg,-0.0002543,0.0004337
01956523.jpg,-0.0002545,0.0004754
01956534.jpg,-0.0002547,0.0005323
01956545.jpg,-0.0002547,0.0005374
01956556.jpg,-0.0002548,0.0005720
01956567.jpg,-0.0002551,0.0006367
01956578.jpg,-0.0002550,0.0006425
01956589.jpg,-0.0002551,0.0006735
01956600.jpg,-0.0002553,0.0007400
01956611.jpg,-0.0002553,0.0007461
01956622.jpg,-0.0002553,0.0007461
01956633.jpg,-0.0002553,0.0007461
01956644.jpg,-0.0002553,0.0007461
01956655.jpg,-0.0002553,0.0007559
01956666.jpg,-0.0002595,0.0008012
01956677.jpg,-0.0002787,0.0008506
01956688.jpg,-0.0002817,0.0008619
01956699.jpg,-0.0003157,0.0008979
01956710.jpg,-0.0003789,0.0009161
01956721.jpg,-0.0004373,0.0009233
01956732.jpg,-0.0004977,0.0009215
01956743.jpg,-0.0005614,0.0009205
01956754.jpg,-0.0005784,0.0009203
01956765.jpg,-0.0006036,0.0009200
01956776.jpg,-0.0006665,0.0009196
01956787.jpg,-0.0007293,0.0009140
01956798.jpg,-0.0007929,0.0008993
01956809.jpg,-0.0008561,0.0008872
01956820.jpg,-0.0009187,0.0008734
01956831.jpg,-0.0009796,0.0008517
01956842.jpg,-0.0010355,0.0008213
01956853.jpg,-0.0010854,0.0007798
01956864.jpg,-0.0011266,0.0007314
01956875.jpg,-0.0011543,0.0006728
01956886.jpg,-0.0011688,0.0006105
01956897.jpg,-0.0011720,0.0005463
01956908.jpg,-0.0011730,0.0004816
01956919.jpg,-0.0011730,0.0004179
01956930.jpg,-0.0011728,0.0003529
01956941.jpg,-0.0011725,0.0002892
01956952.jpg,-0.0011722,0.0002244
01956963.jpg,-0.0011718,0.0001606
01956974.jpg,-0.0011708,0.0000962
01956985.jpg,-0.0011701,0.0000315
01956996.jpg,-0.0011695,-0.0000323
01957007.jpg,-0.0011693,-0.0000949
01957018.jpg,-0.0011693,-0.0001021
01957029.jpg,-0.0011693,-0.0001021
01957040.jpg,-0.0011693,-0.0001021
01957051.jpg,-0.0011693,-0.0001021
01957062.jpg,-0.0011693,-0.0001021
01957073.jpg,-0.0011693,-0.0001021
01957084.jpg,-0.0011693,-0.0001021
01957095.jpg,-0.0011693,-0.0001021
01957106.jpg,-0.0011692,-0.0001116
01957117.jpg,-0.0011688,-0.0001570
