filename,lat,long
00421756.jpg,-0.0011677,-0.0002459
00421767.jpg,-0.0011653,-0.0002677
00421778.jpg,-0.0011553,-0.0003003
00421789.jpg,-0.0011308,-0.0003350
00421800.jpg,-0.0010897,-0.0003597
00421811.jpg,-0.0010394,-0.0003721
00421822.jpg,-0.0009872,-0.0003868
00421833.jpg,-0.0009328,-0.0003992
00421844.jpg,-0.0008762,-0.0004028
00421855.jpg,-0.0008145,-0.0004040
00421866.jpg,-0.0007516,-0.0004048
00421877.jpg,-0.0006962,-0.0004050
00421888.jpg,-0.0006503,-0.0004052
00421899.jpg,-0.0005997,-0.0004053
00421910.jpg,-0.0005461,-0.0004055
00421921.jpg,-0.0004944,-0.0004056
00421932.jpg,-0.0004808,-0.0004056
00421943.jpg,-0.0004808,-0.0004056
00421954.jpg,-0.0004808,-0.0004056
00421965.jpg,-0.0004808,-0.0004056
00421976.jpg,-0.0004808,-0.0004056
00421987.jpg,-0.0004808,-0.0004056
00421998.jpg,-0.0004808,-0.0004056
00422009.jpg,-0.0004808,-0.0004056
00422020.jpg,-0.0004808,-0.0004056
00422031.jpg,-0.0004808,-0.0004056
00422042.jpg,-0.0004808,-0.0004056
00422053.jpg,-0.0004808,-0.0004056
00422064.jpg,-0.0004808,-0.0004056
00422075.jpg,-0.0004808,-0.0004056
00422086.jpg,-0.0004808,-0.0004056
00422097.jpg,-0.0004808,-0.0004056
00422108.jpg,-0.0004808,-0.0004056
00422119.jpg,-0.0004808,-0.0004056
00422130.jpg,-0.0004808,-0.0004056
00422141.jpg,-0.0004808,-0.0004056
00422152.jpg,-0.0004808,-0.0004056
00422163.jpg,-0.0004808,-0.0004056
00422174.jpg,-0.0004808,-0.0004056
00422185.jpg,-0.0004765,-0.0004046
00422196.jpg,-0.0004570,-0.0003937
00422207.jpg,-0.0004251,-0.0003822
00422218.jpg,-0.0003829,-0.0003770
00422229.jpg,-0.0003359,-0.0003672
00422240.jpg,-0.0002917,-0.0003408
00422251.jpg,-0.0002640,-0.0002950
00422262.jpg,-0.0002557,-0.0002401
00422273.jpg,-0.0002540,-0.0001839
00422284.jpg,-0.0002533,-0.0001240
00422295.jpg,-0.0002532,-0.0000624
00422306.jpg,-0.0002532,0.0000017
00422317.jpg,-0.0002534,0.0000658
00422328.jpg,-0.0002535,0.0001299
00422339.jpg,-0.0002537,0.0001940
00422350.jpg,-0.0002539,0.0002581
00422361.jpg,-0.0002541,0.0003213
00422372.jpg,-0.0002542,0.0003844
00422383.jpg,-0.0002544,0.0004484
00422394.jpg,-0.0002546,0.0005126
00422405.jpg,-0.0002548,0.0005767
00422416.jpg,-0.0002550,0.0006407
00422427.jpg,-0.0002551,0.0007012
00422438.jpg,-0.0002552,0.0007138
00422449.jpg,-0.0002552,0.0007138
00422460.jpg,-0.0002552,0.0007138
00422471.jpg,-0.0002552,0.0007138
00422482.jpg,-0.0002552,0.0007138
00422493.jpg,-0.0002552,0.0007138
00422504.jpg,-0.0002552,0.0007138
00422515.jpg,-0.0002552,0.0007138
00422526.jpg,-0.0002552,0.0007138
00422537.jpg,-0.0002552,0.0007138
00422548.jpg,-0.0002552,0.0007138
00422559.jpg,-0.0002552,0.0007138
00422570.jpg,-0.0002552,0.0007138
00422581.jpg,-0.0002552,0.0007138
00422592.jpg,-0.0002552,0.0007138
00422603.jpg,-0.0002552,0.0007138
00422614.jpg,-0.0002552,0.0007139
00422625.jpg,-0.0002552,0.0007265
00422636.jpg,-0.0002553,0.0007544
00422647.jpg,-0.0002582,0.0007926
00422658.jpg,-0.0002691,0.0008366
00422669.jpg,-0.0002926,0.0008802
00422680.jpg,-0.0003116,0.0009015
00422691.jpg,-0.0003420,0.0009131
00422702.jpg,-0.0003830,0.0009181
00422713.jpg,-0.0004298,0.0009228
00422724.jpg,-0.0004746,0.0009212
00422735.jpg,-0.0005242,0.0009206
00422746.jpg,-0.0005771,0.0009202
00422757.jpg,-0.0006323,0.0009198
00422768.jpg,-0.0006889,0.0009194
00422779.jpg,-0.0007491,0.0009099
00422790.jpg,-0.0007919,0.0008997
00422801.jpg,-0.0008398,0.0008901
00422812.jpg,-0.0008911,0.0008803
00422823.jpg,-0.0009435,0.0008662
00422834.jpg,-0.0009949,0.0008449
00422845.jpg,-0.0010440,0.0008168
00422856.jpg,-0.0010899,0.0007765
00422867.jpg,-0.0011279,0.0007274
00422878.jpg,-0.0011542,0.0006689
00422889.jpg,-0.0011685,0.0006064
00422900.jpg,-0.0011725,0.0005424
00422911.jpg,-0.0011731,0.0004784
00422922.jpg,-0.0011731,0.0004143
00422933.jpg,-0.0011729,0.0003503
00422944.jpg,-0.0011725,0.0002862
00422955.jpg,-0.0011722,0.0002220
00422966.jpg,-0.0011718,0.0001598
00422977.jpg,-0.0011709,0.0000957
00422988.jpg,-0.0011704,0.0000317
00422999.jpg,-0.0011800,-0.0000120
00423010.jpg,-0.0011885,-0.0000521
00423021.jpg,-0.0011963,-0.0000986
00423032.jpg,-0.0011984,-0.0001496
00423043.jpg,-0.0012001,-0.0002023
00423054.jpg,-0.0012008,-0.0002224
00423065.jpg,-0.0012008,-0.0002223
00423076.jpg,-0.0012008,-0.0002223
00423087.jpg,-0.0012008,-0.0002223
00423098.jpg,-0.0012008,-0.0002223
