filename,lat,long
00014144.jpg,-0.0011679,-0.0001988
00014155.jpg,-0.0011677,-0.0002274
00014166.jpg,-0.0011592,-0.0002834
00014177.jpg,-0.0011289,-0.0003345
00014188.jpg,-0.0010638,-0.0003568
00014199.jpg,-0.0009967,-0.0003691
00014210.jpg,-0.0009307,-0.0003720
00014221.jpg,-0.0008673,-0.0003727
00014232.jpg,-0.0007991,-0.0003732
00014243.jpg,-0.0007301,-0.0003735
00014254.jpg,-0.0006652,-0.0003737
00014265.jpg,-0.0006021,-0.0003739
00014276.jpg,-0.0005339,-0.0003741
00014287.jpg,-0.0005135,-0.0003742
00014298.jpg,-0.0005135,-0.0003742
00014309.jpg,-0.0005135,-0.0003742
00014320.jpg,-0.0005135,-0.0003742
00014331.jpg,-0.0005135,-0.0003742
00014342.jpg,-0.0005135,-0.0003742
00014353.jpg,-0.0005135,-0.0003742
00014364.jpg,-0.0005135,-0.0003742
00014375.jpg,-0.0005135,-0.0003742
00014386.jpg,-0.0005135,-0.0003742
00014397.jpg,-0.0005135,-0.0003742
00014408.jpg,-0.0005135,-0.0003742
00014419.jpg,-0.0005135,-0.0003742
00014430.jpg,-0.0005135,-0.0003742
00014441.jpg,-0.0005135,-0.0003742
00014452.jpg,-0.0005135,-0.0003742
00014463.jpg,-0.0005135,-0.0003742
00014474.jpg,-0.0005135,-0.0003742
00014485.jpg,-0.0005135,-0.0003742
00014496.jpg,-0.0005135,-0.0003742
00014507.jpg,-0.0005135,-0.0003742
00014518.jpg,-0.0005135,-0.0003742
00014529.jpg,-0.0005135,-0.0003742
00014540.jpg,-0.0005135,-0.0003742
00014551.jpg,-0.0005135,-0.0003742
00014562.jpg,-0.0005135,-0.0003742
00014573.jpg,-0.0005135,-0.0003742
00014584.jpg,-0.0005135,-0.0003742
00014595.jpg,-0.0005135,-0.0003742
00014606.jpg,-0.0005135,-0.0003742
00014617.jpg,-0.0005075,-0.0003742
00014628.jpg,-0.0004721,-0.0003742
00014639.jpg,-0.0004104,-0.0003744
00014650.jpg,-0.0003507,-0.0003687
00014661.jpg,-0.0002942,-0.0003410
00014672.jpg,-0.0002625,-0.0002801
00014683.jpg,-0.0002559,-0.0002118
00014694.jpg,-0.0002540,-0.0001470
00014705.jpg,-0.0002533,-0.0000804
00014716.jpg,-0.0002533,-0.0000107
00014727.jpg,-0.0002534,0.0000578
00014738.jpg,-0.0002536,0.0001236
00014749.jpg,-0.0002537,0.0001890
00014760.jpg,-0.0002539,0.0002586
00014771.jpg,-0.0002541,0.0003267
00014782.jpg,-0.0002542,0.0003924
00014793.jpg,-0.0002544,0.0004573
00014804.jpg,-0.0002546,0.0005248
00014815.jpg,-0.0002548,0.0005897
00014826.jpg,-0.0002549,0.0006232
00014837.jpg,-0.0002549,0.0006232
00014848.jpg,-0.0002549,0.0006232
00014859.jpg,-0.0002549,0.0006232
00014870.jpg,-0.0002549,0.0006232
00014881.jpg,-0.0002549,0.0006232
00014892.jpg,-0.0002549,0.0006232
00014903.jpg,-0.0002549,0.0006232
00014914.jpg,-0.0002549,0.0006232
00014925.jpg,-0.0002549,0.0006232
00014936.jpg,-0.0002549,0.0006232
00014947.jpg,-0.0002549,0.0006232
00014958.jpg,-0.0002549,0.0006232
00014969.jpg,-0.0002549,0.0006232
00014980.jpg,-0.0002549,0.0006232
00014991.jpg,-0.0002549,0.0006232
00015002.jpg,-0.0002549,0.0006232
00015013.jpg,-0.0002549,0.0006232
00015024.jpg,-0.0002549,0.0006232
00015035.jpg,-0.0002549,0.0006232
00015046.jpg,-0.0002549,0.0006232
00015057.jpg,-0.0002549,0.0006232
00015068.jpg,-0.0002549,0.0006263
00015079.jpg,-0.0002550,0.0006556
00015090.jpg,-0.0002552,0.0007139
00015101.jpg,-0.0002563,0.0007744
00015112.jpg,-0.0002735,0.0008366
00015123.jpg,-0.0003243,0.0008782
00015134.jpg,-0.0003396,0.0008883
00015145.jpg,-0.0003396,0.0008883
00015156.jpg,-0.0003396,0.0008883
00015167.jpg,-0.0003396,0.0008883
00015178.jpg,-0.0003396,0.0008883
00015189.jpg,-0.0003396,0.0008883
00015200.jpg,-0.0003396,0.0008883
00015211.jpg,-0.0003483,0.0008877
00015222.jpg,-0.0003874,0.0008879
00015233.jpg,-0.0004524,0.0008888
00015244.jpg,-0.0005195,0.0008892
00015255.jpg,-0.0005834,0.0008887
00015266.jpg,-0.0006520,0.0008882
00015277.jpg,-0.0007203,0.0008877
00015288.jpg,-0.0007850,0.0008873
00015299.jpg,-0.0008504,0.0008846
00015310.jpg,-0.0009185,0.0008723
00015321.jpg,-0.0009833,0.0008492
00015332.jpg,-0.0010407,0.0008162
00015343.jpg,-0.0010907,0.0007761
00015354.jpg,-0.0011322,0.0007211
00015365.jpg,-0.0011588,0.0006569
00015376.jpg,-0.0011701,0.0005904
00015387.jpg,-0.0011722,0.0005257
00015398.jpg,-0.0011730,0.0004575
00015409.jpg,-0.0011730,0.0003877
00015420.jpg,-0.0011727,0.0003209
00015431.jpg,-0.0011724,0.0002555
00015442.jpg,-0.0011720,0.0001893
00015453.jpg,-0.0011713,0.0001237
00015464.jpg,-0.0011703,0.0000584
00015475.jpg,-0.0011697,-0.0000060
00015486.jpg,-0.0011693,-0.0000734
00015497.jpg,-0.0011689,-0.0001348
00015508.jpg,-0.0011681,-0.0001502
00015519.jpg,-0.0011681,-0.0001502
00015530.jpg,-0.0011681,-0.0001502
00015541.jpg,-0.0011681,-0.0001502
00015552.jpg,-0.0011681,-0.0001502
00015563.jpg,-0.0011681,-0.0001502
00015574.jpg,-0.0011681,-0.0001502
00015585.jpg,-0.0011681,-0.0001502
00015596.jpg,-0.0011681,-0.0001502
00015607.jpg,-0.0011681,-0.0001502
00015618.jpg,-0.0011681,-0.0001502
00015629.jpg,-0.0011681,-0.0001502
00015640.jpg,-0.0011681,-0.0001502
00015651.jpg,-0.0011681,-0.0001502
00015662.jpg,-0.0011681,-0.0001502
00015673.jpg,-0.0011681,-0.0001502
00015684.jpg,-0.0011684,-0.0001601
00015695.jpg,-0.0011684,-0.0002010
